first_statistics:_on_raw_data
filename,date,time,DOY,n_samples,mean(air_t),st_dev(air_t),skw(air_t),kur(air_t),mean(air_p),st_dev(air_p),skw(air_p),kur(air_p),mean(co2_signal_strength_7500),st_dev(co2_signal_strength_7500),skw(co2_signal_strength_7500),kur(co2_signal_strength_7500),mean(rssi_77),st_dev(rssi_77),skw(rssi_77),kur(rssi_77)
2021-12-05T183000_smart3-00551.ghg,2021-12-05,19:00,339.7915,36000,280.008,0.123782,0.740102,2.46831,102323.,15.2178,-0.281875,2.28312,66.1471,2.47714,0.415863,2.35543,21.2880,2.52262,0.635571,2.82339
2021-12-05T190000_smart3-00551.ghg,2021-12-05,19:30,339.8123,36000,279.782,0.548639E-01,-0.241826,2.96267,102316.,17.5372,0.282669,1.68187,56.7407,4.26157,0.693837E-03,1.29426,17.7260,1.42511,-0.112047,2.18346
2021-12-05T193000_smart3-00551.ghg,2021-12-05,20:00,339.8331,36000,279.558,0.120202,-0.238287,2.12669,102316.,10.7325,0.964939,3.66751,44.3632,5.39084,0.481400,1.63619,15.4785,2.91749,1.09980,3.91901
2021-12-05T200000_smart3-00551.ghg,2021-12-05,20:30,339.8540,36000,279.353,0.169280,1.51993,5.56217,102346.,11.8496,-0.825205E-02,2.04567,28.7748,5.82842,0.348897,2.04329,11.8733,3.97836,-0.176013E-01,2.32566
2021-12-05T203000_smart3-00551.ghg,2021-12-05,21:00,339.8748,36000,279.401,0.548953,-0.512075,1.72398,102343.,11.5599,-0.442785,2.60375,17.9265,1.78313,0.381102,1.47402,12.7109,9.25161,0.461208,1.47634
2021-12-05T210000_smart3-00551.ghg,2021-12-05,21:30,339.8956,36000,278.343,0.198064,0.878639E-01,1.43603,102332.,7.10572,0.286940E-02,2.81538,18.4975,0.593362,1.43003,4.70988,18.4988,7.22912,-1.39744,3.44758
2021-12-05T213000_smart3-00551.ghg,2021-12-05,22:00,339.9165,36000,278.307,0.127003,0.276444,2.64536,102362.,11.4207,-0.672606,2.74930,14.9867,1.26613,0.691056,2.14885,17.0024,3.28016,0.391364,2.73441
2021-12-05T220000_smart3-00551.ghg,2021-12-05,22:30,339.9373,36000,277.969,0.181196,-0.383443,2.10564,102339.,13.5431,0.293581,2.72241,12.9722,0.337628,-0.166304,2.06450,17.1991,3.91473,0.973245,3.22433
2021-12-05T223000_smart3-00551.ghg,2021-12-05,23:00,339.9581,36000,276.954,0.405463,0.313334,2.22595,102361.,10.9372,-0.385324,2.71106,13.0867,0.952245,-0.834960E-01,1.74750,9.51788,5.13259,-0.843795,2.47041
2021-12-05T230000_smart3-00551.ghg,2021-12-05,23:30,339.9790,36000,277.933,0.238388,-0.895610,3.02332,102328.,17.6995,-0.119849E-01,2.26640,9.87885,0.557599,1.64009,4.59958,3.02783,3.71781,1.68508,5.04902
not_enough_data,2021-12-06,00:00,340.000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,00:30,340.020,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,01:00,340.041,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,01:30,340.062,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,02:00,340.083,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,02:30,340.104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,03:00,340.125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,03:30,340.145,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,04:00,340.166,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,04:30,340.187,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,05:00,340.208,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,05:30,340.229,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,06:00,340.250,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,06:30,340.270,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,07:00,340.291,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,07:30,340.312,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,08:00,340.333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,08:30,340.354,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,09:00,340.374,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,09:30,340.395,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,10:00,340.416,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,10:30,340.437,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,11:00,340.458,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,11:30,340.479,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,12:00,340.499,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,12:30,340.520,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,13:00,340.541,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,13:30,340.562,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,14:00,340.583,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,14:30,340.604,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,15:00,340.624,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,15:30,340.645,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,16:00,340.666,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,16:30,340.687,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,17:00,340.708,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,17:30,340.729,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,18:00,340.749,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,18:30,340.770,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,19:00,340.791,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,19:30,340.812,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,20:00,340.833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,20:30,340.854,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,21:00,340.874,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,21:30,340.895,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,22:00,340.916,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,22:30,340.937,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,23:00,340.958,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-06,23:30,340.979,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-07,00:00,341.000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-07,00:30,341.020,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-07,01:00,341.041,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-07,01:30,341.062,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-07,02:00,341.083,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-07,02:30,341.104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-07,03:00,341.125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-07,03:30,341.145,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-07,04:00,341.166,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-07,04:30,341.187,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-07,05:00,341.208,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-07,05:30,341.229,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-07,06:00,341.250,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-07,06:30,341.270,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-07,07:00,341.291,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-07,07:30,341.312,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-07,08:00,341.333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-07,08:30,341.354,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-07,09:00,341.374,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-07,09:30,341.395,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-07,10:00,341.416,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-07,10:30,341.437,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2021-12-07T103000_smart3-00551.ghg,2021-12-07,11:00,341.4582,36000,286.392,0.320938,-0.685350,2.14402,101655.,20.5322,0.646788,1.99638,-0.315259E-03,0.798989E-03,0.120499E-01,3.01132,0.436556E-01,0.701268E-03,-0.915004,3.51451
2021-12-07T110000_smart3-00551.ghg,2021-12-07,11:30,341.4790,36000,287.110,0.166371,0.269672,2.25017,101640.,9.78776,-1.13633,4.47282,0.169204E-01,0.283000E-01,2.07627,6.83239,0.424723E-01,0.104629E-02,-0.647305,3.51153
2021-12-07T113000_smart3-00551.ghg,2021-12-07,12:00,341.4999,36000,287.938,0.349291,-0.410332,1.82095,101619.,7.16677,0.712980E-02,3.16694,41.1522,22.6850,-1.18201,2.53494,0.390955E-01,0.185907E-02,0.971419E-01,1.28603
2021-12-07T120000_smart3-00551.ghg,2021-12-07,12:30,341.5207,36000,288.766,0.125611,-1.11152,3.53772,101593.,11.9329,0.255048,2.03393,80.9980,8.48791,-1.61263,4.30860,47.3663,7.00725,-5.89952,37.7021
2021-12-07T123000_smart3-00551.ghg,2021-12-07,13:00,341.5415,36000,289.017,0.139539,0.424325,2.32996,101591.,5.90788,0.132643E-01,3.05466,86.3057,0.152176,-0.235322,1.61829,49.9185,0.953666,0.158080E-02,2.89401
2021-12-07T130000_smart3-00551.ghg,2021-12-07,13:30,341.5624,36000,289.249,0.128042,-0.587981,2.71843,101568.,11.3463,-0.147217,2.42444,86.0742,0.427614E-01,1.24432,4.06268,50.4219,0.758086,-0.335443,2.72174
2021-12-07T133000_smart3-00551.ghg,2021-12-07,14:00,341.5832,36000,289.445,0.850614E-01,-0.379045,2.22919,101581.,12.7445,0.128045,2.50663,86.2312,0.234365E-01,-0.702291,3.11934,51.0105,0.803856,-0.217968,2.43157
2021-12-07T140000_smart3-00551.ghg,2021-12-07,14:30,341.6040,36000,289.045,0.136040,0.674744,2.97527,101589.,12.7837,0.720928,2.53705,86.0405,0.584204E-01,1.23737,3.87844,48.3354,1.11462,0.117778,3.22194
2021-12-07T143000_smart3-00551.ghg,2021-12-07,15:00,341.6249,36000,289.325,0.153510,0.417826,1.66245,101567.,14.6372,-0.355596,1.80578,86.0488,0.437820E-01,-0.569095,2.48041,47.7296,1.55471,-0.509340,3.44800
2021-12-07T150000_smart3-00551.ghg,2021-12-07,15:30,341.6457,36000,289.558,0.484678E-01,0.294542,2.32960,101552.,8.61977,0.815842,3.85790,86.0334,0.539312E-01,-0.815559,2.87536,47.9719,1.47963,-0.194109,2.41542
2021-12-07T153000_smart3-00551.ghg,2021-12-07,16:00,341.6665,36000,289.496,0.156800,-0.302585,1.59672,101577.,8.37624,0.382073E-02,2.36697,85.9173,0.316197E-01,0.205526,3.14256,47.5279,1.15496,-0.846501,8.71468
2021-12-07T160000_smart3-00551.ghg,2021-12-07,16:30,341.6873,36000,288.011,1.14391,-0.502995,1.49731,101594.,10.3212,0.327517E-01,2.22901,85.5790,0.353871,-1.53439,5.03248,43.4075,4.65371,-0.656410,1.96550
2021-12-07T163000_smart3-00551.ghg,2021-12-07,17:00,341.7082,36000,285.729,0.159438,0.396511,2.40793,101598.,8.98412,0.112286,2.46357,76.0744,3.82141,0.775561,2.19888,27.5168,2.65188,0.978435,2.67181
2021-12-07T170000_smart3-00551.ghg,2021-12-07,17:30,341.7290,36000,285.034,0.206851,0.106649,1.81285,101634.,14.9678,0.301153,2.35615,73.0662,0.230285,-0.665435,2.18855,24.4120,0.723817,-0.379732,2.42030
2021-12-07T173000_smart3-00551.ghg,2021-12-07,18:00,341.7498,36000,284.334,0.195003,0.326553,2.35332,101690.,24.8780,0.537489,2.07861,71.8949,0.361198,0.263385,1.32985,23.5027,0.863872,-0.674414E-01,3.83398
2021-12-07T180000_smart3-00551.ghg,2021-12-07,18:30,341.7707,36000,284.563,0.427463,0.316280,1.65902,101766.,21.0806,-0.261465,1.72898,71.5947,0.634929,0.780264,2.34999,18.4054,4.18369,-2.58707,10.4348
2021-12-07T183000_smart3-00551.ghg,2021-12-07,19:00,341.7915,36000,285.539,0.144478,-0.792166,3.18946,101801.,9.02168,-0.914093,4.23839,76.7504,2.06330,-0.364003,1.71817,19.6751,1.19815,-0.281440E-01,1.60298
2021-12-07T190000_smart3-00551.ghg,2021-12-07,19:30,341.8123,36000,284.638,0.220892,0.181786,2.68392,101789.,21.9718,-0.236571,1.87990,77.9715,0.815389,0.411801,1.78897,21.7973,0.648799,0.878927,3.15406
2021-12-07T193000_smart3-00551.ghg,2021-12-07,20:00,341.8331,36000,284.750,0.285319,-1.28770,3.12828,101838.,8.56863,-0.335201,3.14455,76.9309,0.708627,0.115709,1.55107,20.8027,1.41082,1.26213,4.08659
2021-12-07T200000_smart3-00551.ghg,2021-12-07,20:30,341.8540,36000,284.457,0.170866,1.27579,3.83664,101810.,6.93883,0.251424,3.47778,78.6435,0.863645,1.33780,3.56959,24.8428,2.50848,-0.861245E-01,1.39776
2021-12-07T203000_smart3-00551.ghg,2021-12-07,21:00,341.8748,36000,284.007,0.446601,-0.625468,1.73203,101805.,9.77760,-0.415039,2.71331,81.8780,0.378977,-0.130325,2.47876,28.5919,0.682844,0.396617,2.13554
2021-12-07T210000_smart3-00551.ghg,2021-12-07,21:30,341.8956,36000,283.039,0.445561,0.640021,2.28051,101795.,14.2633,-0.442804,2.40614,80.3512,0.869144,-0.661595,1.76974,26.8640,4.88346,-3.61668,17.6614
2021-12-07T213000_smart3-00551.ghg,2021-12-07,22:00,341.9165,36000,282.327,0.108647,0.707479,2.53932,101815.,13.1495,-0.169961,2.03946,76.4221,1.31099,0.332016E-02,1.82623,24.2587,1.73325,0.799926,2.58432
2021-12-07T220000_smart3-00551.ghg,2021-12-07,22:30,341.9373,36000,283.043,0.456014,-0.466963,1.66077,101838.,10.7135,0.326111,2.35331,75.0766,1.46602,0.684770,1.85272,20.7352,0.771754,0.874176,2.94255
2021-12-07T223000_smart3-00551.ghg,2021-12-07,23:00,341.9581,36000,283.490,0.164953,-0.379667,2.22332,101820.,13.2096,0.318811,2.42052,80.1479,1.26933,-0.161018,1.55220,23.1938,0.928083,0.352265,2.09000
2021-12-07T230000_smart3-00551.ghg,2021-12-07,23:30,341.9790,36000,283.791,0.299776,-0.217343,1.58202,101820.,7.49068,0.232055,3.00103,82.3523,0.737940,0.565668,1.72129,26.0445,0.783421,0.837949,4.16886
2021-12-07T233000_smart3-00551.ghg,2021-12-08,00:00,342.0000,36000,283.256,0.423717,0.651310,2.09754,101843.,17.1565,0.492255,2.42430,82.3320,1.18511,-0.491360,1.96232,26.7339,1.02167,-0.477907,2.73878
2021-12-08T000000_smart3-00551.ghg,2021-12-08,00:30,342.0208,36000,283.287,0.180642,-0.402661,2.14329,101872.,8.59185,0.372204,2.86058,81.5258,0.783620,-0.954967,2.29504,23.8916,6.07645,-2.48856,8.08609
not_enough_data,2021-12-08,01:00,342.041,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-08,01:30,342.062,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-08,02:00,342.083,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-08,02:30,342.104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-08,03:00,342.125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-08,03:30,342.145,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-08,04:00,342.166,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-08,04:30,342.187,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-08,05:00,342.208,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-08,05:30,342.229,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-08,06:00,342.250,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-08,06:30,342.270,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-08,07:00,342.291,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-08,07:30,342.312,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-08,08:00,342.333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-08,08:30,342.354,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-08,09:00,342.374,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-08,09:30,342.395,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-08,10:00,342.416,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-08,10:30,342.437,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-08,11:00,342.458,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-08,11:30,342.479,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-08,12:00,342.499,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-08,12:30,342.520,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-08,13:00,342.541,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-08,13:30,342.562,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-08,14:00,342.583,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-08,14:30,342.604,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-08,15:00,342.624,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-08,15:30,342.645,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-08,16:00,342.666,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
